scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,cueKeys,outcome,recoveryEpisodeId,partialAttemptInvalidated,freshCountdown,activeVoiceId,pendingVoiceId,oldCallbackIgnored,mixedVoices,notes
playback_creation_fails,playback_creation_fails:clara:L100,clara,L100,110,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_creation_fails,playback_creation_fails:clara:L250,clara,L250,111,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_creation_fails,playback_creation_fails:marcus:L0,marcus,L0,112,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_creation_fails,playback_creation_fails:marcus:L100,marcus,L100,113,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_creation_fails,playback_creation_fails:marcus:L250,marcus,L250,114,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_start_callback_fails,playback_start_callback_fails:clara:L0,clara,L0,115,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_start_callback_fails,playback_start_callback_fails:clara:L100,clara,L100,116,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_start_callback_fails,playback_start_callback_fails:clara:L250,clara,L250,117,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_start_callback_fails,playback_start_callback_fails:marcus:L0,marcus,L0,118,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_start_callback_fails,playback_start_callback_fails:marcus:L100,marcus,L100,119,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
playback_start_callback_fails,playback_start_callback_fails:marcus:L250,marcus,L250,120,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
cue_completes_after_state_exit,cue_completes_after_state_exit:clara:L0,clara,L0,121,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
cue_completes_after_state_exit,cue_completes_after_state_exit:clara:L100,clara,L100,122,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
cue_completes_after_state_exit,cue_completes_after_state_exit:clara:L250,clara,L250,123,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
cue_completes_after_state_exit,cue_completes_after_state_exit:marcus:L0,marcus,L0,124,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
cue_completes_after_state_exit,cue_completes_after_state_exit:marcus:L100,marcus,L100,125,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
cue_completes_after_state_exit,cue_completes_after_state_exit:marcus:L250,marcus,L250,126,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L0,clara,L0,127,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L100,clara,L100,128,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L250,clara,L250,129,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L0,marcus,L0,130,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L100,marcus,L100,131,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L250,marcus,L250,132,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_event_during_speech,recovery_event_during_speech:clara:L0,clara,L0,133,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_event_during_speech,recovery_event_during_speech:clara:L100,clara,L100,134,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_event_during_speech,recovery_event_during_speech:clara:L250,clara,L250,135,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_event_during_speech,recovery_event_during_speech:marcus:L0,marcus,L0,136,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_event_during_speech,recovery_event_during_speech:marcus:L100,marcus,L100,137,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_event_during_speech,recovery_event_during_speech:marcus:L250,marcus,L250,138,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
repeated_tracking_loss_event,repeated_tracking_loss_event:clara:L0,clara,L0,139,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
repeated_tracking_loss_event,repeated_tracking_loss_event:clara:L100,clara,L100,140,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
repeated_tracking_loss_event,repeated_tracking_loss_event:clara:L250,clara,L250,141,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
repeated_tracking_loss_event,repeated_tracking_loss_event:marcus:L0,marcus,L0,142,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
repeated_tracking_loss_event,repeated_tracking_loss_event:marcus:L100,marcus,L100,143,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
repeated_tracking_loss_event,repeated_tracking_loss_event:marcus:L250,marcus,L250,144,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:clara:L0,clara,L0,145,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:clara:L100,clara,L100,146,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:clara:L250,clara,L250,147,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:marcus:L0,marcus,L0,148,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:marcus:L100,marcus,L100,149,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
tracking_recovery_before_loss_cue_finishes,tracking_recovery_before_loss_cue_finishes:marcus:L250,marcus,L250,150,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
countdown_versus_operational_cue,countdown_versus_operational_cue:clara:L0,clara,L0,151,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
countdown_versus_operational_cue,countdown_versus_operational_cue:clara:L100,clara,L100,152,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
countdown_versus_operational_cue,countdown_versus_operational_cue:clara:L250,clara,L250,153,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
countdown_versus_operational_cue,countdown_versus_operational_cue:marcus:L0,marcus,L0,154,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
countdown_versus_operational_cue,countdown_versus_operational_cue:marcus:L100,marcus,L100,155,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
countdown_versus_operational_cue,countdown_versus_operational_cue:marcus:L250,marcus,L250,156,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
go_audible_onset_timing,go_audible_onset_timing:clara:L0,clara,L0,157,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
go_audible_onset_timing,go_audible_onset_timing:clara:L100,clara,L100,158,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
go_audible_onset_timing,go_audible_onset_timing:clara:L250,clara,L250,159,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
go_audible_onset_timing,go_audible_onset_timing:marcus:L0,marcus,L0,160,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
go_audible_onset_timing,go_audible_onset_timing:marcus:L100,marcus,L100,161,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
go_audible_onset_timing,go_audible_onset_timing:marcus:L250,marcus,L250,162,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
times_up_during_another_cue,times_up_during_another_cue:clara:L0,clara,L0,163,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
times_up_during_another_cue,times_up_during_another_cue:clara:L100,clara,L100,164,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
times_up_during_another_cue,times_up_during_another_cue:clara:L250,clara,L250,165,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
times_up_during_another_cue,times_up_during_another_cue:marcus:L0,marcus,L0,166,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
times_up_during_another_cue,times_up_during_another_cue:marcus:L100,marcus,L100,167,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
times_up_during_another_cue,times_up_during_another_cue:marcus:L250,marcus,L250,168,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:clara:L0,clara,L0,169,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:clara:L100,clara,L100,170,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:clara:L250,clara,L250,171,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:marcus:L0,marcus,L0,172,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:marcus:L100,marcus,L100,173,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
result_completion_transition_while_prior_cue_busy,result_completion_transition_while_prior_cue_busy:marcus:L250,marcus,L250,174,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_intro,retry_during_intro:clara:L0,clara,L0,175,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_intro,retry_during_intro:clara:L100,clara,L100,176,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_intro,retry_during_intro:clara:L250,clara,L250,177,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_intro,retry_during_intro:marcus:L0,marcus,L0,178,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_intro,retry_during_intro:marcus:L100,marcus,L100,179,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_intro,retry_during_intro:marcus:L250,marcus,L250,180,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_chair_practice,retry_during_chair_practice:clara:L0,clara,L0,181,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_chair_practice,retry_during_chair_practice:clara:L100,clara,L100,182,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_chair_practice,retry_during_chair_practice:clara:L250,clara,L250,183,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_chair_practice,retry_during_chair_practice:marcus:L0,marcus,L0,184,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_chair_practice,retry_during_chair_practice:marcus:L100,marcus,L100,185,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_chair_practice,retry_during_chair_practice:marcus:L250,marcus,L250,186,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_official_attempt,retry_during_official_attempt:clara:L0,clara,L0,187,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_official_attempt,retry_during_official_attempt:clara:L100,clara,L100,188,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_official_attempt,retry_during_official_attempt:clara:L250,clara,L250,189,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_official_attempt,retry_during_official_attempt:marcus:L0,marcus,L0,190,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_official_attempt,retry_during_official_attempt:marcus:L100,marcus,L100,191,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_official_attempt,retry_during_official_attempt:marcus:L250,marcus,L250,192,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_balance_rest,retry_during_balance_rest:clara:L0,clara,L0,193,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_balance_rest,retry_during_balance_rest:clara:L100,clara,L100,194,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_balance_rest,retry_during_balance_rest:clara:L250,clara,L250,195,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_balance_rest,retry_during_balance_rest:marcus:L0,marcus,L0,196,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_balance_rest,retry_during_balance_rest:marcus:L100,marcus,L100,197,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
retry_during_balance_rest,retry_during_balance_rest:marcus:L250,marcus,L250,198,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_screen_retry,recovery_screen_retry:clara:L0,clara,L0,199,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_screen_retry,recovery_screen_retry:clara:L100,clara,L100,200,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_screen_retry,recovery_screen_retry:clara:L250,clara,L250,201,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_screen_retry,recovery_screen_retry:marcus:L0,marcus,L0,202,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_screen_retry,recovery_screen_retry:marcus:L100,marcus,L100,203,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
recovery_screen_retry,recovery_screen_retry:marcus:L250,marcus,L250,204,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
navigation_unmount_during_speech,navigation_unmount_during_speech:clara:L0,clara,L0,205,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
navigation_unmount_during_speech,navigation_unmount_during_speech:clara:L100,clara,L100,206,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
navigation_unmount_during_speech,navigation_unmount_during_speech:clara:L250,clara,L250,207,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
navigation_unmount_during_speech,navigation_unmount_during_speech:marcus:L0,marcus,L0,208,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
navigation_unmount_during_speech,navigation_unmount_during_speech:marcus:L100,marcus,L100,209,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
navigation_unmount_during_speech,navigation_unmount_during_speech:marcus:L250,marcus,L250,210,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
app_background_foreground,app_background_foreground:clara:L0,clara,L0,211,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
app_background_foreground,app_background_foreground:clara:L100,clara,L100,212,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
app_background_foreground,app_background_foreground:clara:L250,clara,L250,213,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
app_background_foreground,app_background_foreground:marcus:L0,marcus,L0,214,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
app_background_foreground,app_background_foreground:marcus:L100,marcus,L100,215,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
app_background_foreground,app_background_foreground:marcus:L250,marcus,L250,216,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,marcus,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
voice_change_while_screen_mounted_channel_exists,voice_change_while_screen_mounted_channel_exists:clara:L0,clara,L0,217,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
voice_change_while_screen_mounted_channel_exists,voice_change_while_screen_mounted_channel_exists:clara:L100,clara,L100,218,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
voice_change_while_screen_mounted_channel_exists,voice_change_while_screen_mounted_channel_exists:clara:L250,clara,L250,219,foundation_gate_rechecked,foundation_stage,foundation_stage,,foundation_contract_preserved,,false,false,clara,,false,false,The post-foundation audit remains the foundation source of truth; this audit rechecks no-regression source gates.
