scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,cueKeys,outcome,measurementStartsAtMs,measurementEndsAtMs,goPlaybackStartAtMs,blockedByVoice,visibleRetry,staleAfterStateExit,notes
shoulder_right,shoulder_right:marcus:L250:default,marcus,L250,138,shoulder_setup_voice_completed,shoulder_ready,shoulder_active,0,checkup-shoulder-raise-right-v21,blocked_until_voice_completed,1500,,,true,false,false,
hinge_valid_result,hinge_valid_result:clara:L0:default,clara,L0,139,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,1500,,,true,false,false,
hinge_valid_result,hinge_valid_result:clara:L100:default,clara,L100,140,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,1500,,,true,false,false,
hinge_valid_result,hinge_valid_result:clara:L250:default,clara,L250,141,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,1500,,,true,false,false,
hinge_valid_result,hinge_valid_result:marcus:L0:default,marcus,L0,142,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,1500,,,true,false,false,
hinge_valid_result,hinge_valid_result:marcus:L100:default,marcus,L100,143,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,1500,,,true,false,false,
hinge_valid_result,hinge_valid_result:marcus:L250:default,marcus,L250,144,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,1500,,,true,false,false,
completion,completion:clara:L0:default,clara,L0,145,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,,,,true,false,false,
completion,completion:clara:L100:default,clara,L100,146,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,,,,true,false,false,
completion,completion:clara:L250:default,clara,L250,147,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,,,,true,false,false,
completion,completion:marcus:L0:default,marcus,L0,148,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,,,,true,false,false,
completion,completion:marcus:L100:default,marcus,L100,149,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,,,,true,false,false,
completion,completion:marcus:L250:default,marcus,L250,150,hinge_setup_or_completion_voice_completed,hinge_setup,hinge_active_or_complete,0,checkup-hinge-setup-v21,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L0:immediate,clara,L0,151,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L0:after_250ms,clara,L0,152,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L0:after_current_speech,clara,L0,153,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L100:immediate,clara,L100,154,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L100:after_250ms,clara,L100,155,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L100:after_current_speech,clara,L100,156,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L250:immediate,clara,L250,157,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L250:after_250ms,clara,L250,158,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:clara:L250:after_current_speech,clara,L250,159,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L0:immediate,marcus,L0,160,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L0:after_250ms,marcus,L0,161,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L0:after_current_speech,marcus,L0,162,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L100:immediate,marcus,L100,163,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L100:after_250ms,marcus,L100,164,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L100:after_current_speech,marcus,L100,165,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L250:immediate,marcus,L250,166,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L250:after_250ms,marcus,L250,167,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
initial_effect_speech_versus_first_user_action,initial_effect_speech_versus_first_user_action:marcus:L250:after_current_speech,marcus,L250,168,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L0:default,clara,L0,169,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L0:default,clara,L0,170,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L0:default,clara,L0,171,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L0:default,clara,L0,172,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L0:default,clara,L0,173,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L100:default,clara,L100,174,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L100:default,clara,L100,175,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L100:default,clara,L100,176,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L100:default,clara,L100,177,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L100:default,clara,L100,178,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L250:default,clara,L250,179,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L250:default,clara,L250,180,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L250:default,clara,L250,181,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L250:default,clara,L250,182,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:clara:L250:default,clara,L250,183,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L0:default,marcus,L0,184,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L0:default,marcus,L0,185,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L0:default,marcus,L0,186,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L0:default,marcus,L0,187,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L0:default,marcus,L0,188,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L100:default,marcus,L100,189,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L100:default,marcus,L100,190,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L100:default,marcus,L100,191,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L100:default,marcus,L100,192,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L100:default,marcus,L100,193,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L250:default,marcus,L250,194,chair_official_ready_voice_completed,chair_countdown,chair_countdown,0,mpv2_chair_official_ready,completed,,,,false,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L250:default,marcus,L250,195,countdown_three_started,chair_countdown,chair_countdown,0,countdown-three,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L250:default,marcus,L250,196,countdown_two_started,chair_countdown,chair_countdown,0,countdown-two,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L250:default,marcus,L250,197,countdown_one_started,chair_countdown,chair_countdown,0,countdown-one,started,,,,true,false,false,
timer_event_while_prior_cue_playing,timer_event_while_prior_cue_playing:marcus:L250:default,marcus,L250,198,go_playback-start_event,chair_countdown,chair_active,0,go,measurement_started_from_go_playback_start,3000,,3000,false,false,false,
equal_priority_event_while_busy,equal_priority_event_while_busy:clara:L0:default,clara,L0,199,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
equal_priority_event_while_busy,equal_priority_event_while_busy:clara:L100:default,clara,L100,200,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
equal_priority_event_while_busy,equal_priority_event_while_busy:clara:L250:default,clara,L250,201,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
equal_priority_event_while_busy,equal_priority_event_while_busy:marcus:L0:default,marcus,L0,202,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
equal_priority_event_while_busy,equal_priority_event_while_busy:marcus:L100:default,marcus,L100,203,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
equal_priority_event_while_busy,equal_priority_event_while_busy:marcus:L250:default,marcus,L250,204,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
higher_priority_event_while_busy,higher_priority_event_while_busy:clara:L0:default,clara,L0,205,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
higher_priority_event_while_busy,higher_priority_event_while_busy:clara:L100:default,clara,L100,206,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
higher_priority_event_while_busy,higher_priority_event_while_busy:clara:L250:default,clara,L250,207,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
higher_priority_event_while_busy,higher_priority_event_while_busy:marcus:L0:default,marcus,L0,208,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
higher_priority_event_while_busy,higher_priority_event_while_busy:marcus:L100:default,marcus,L100,209,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
higher_priority_event_while_busy,higher_priority_event_while_busy:marcus:L250:default,marcus,L250,210,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
required_cue_missing,required_cue_missing:clara:L0:default,clara,L0,211,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_cue_missing,required_cue_missing:clara:L100:default,clara,L100,212,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_cue_missing,required_cue_missing:clara:L250:default,clara,L250,213,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_cue_missing,required_cue_missing:marcus:L0:default,marcus,L0,214,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_cue_missing,required_cue_missing:marcus:L100:default,marcus,L100,215,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_cue_missing,required_cue_missing:marcus:L250:default,marcus,L250,216,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_asset_resolution_throws,required_asset_resolution_throws:clara:L0:default,clara,L0,217,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_asset_resolution_throws,required_asset_resolution_throws:clara:L100:default,clara,L100,218,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_asset_resolution_throws,required_asset_resolution_throws:clara:L250:default,clara,L250,219,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_asset_resolution_throws,required_asset_resolution_throws:marcus:L0:default,marcus,L0,220,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_asset_resolution_throws,required_asset_resolution_throws:marcus:L100:default,marcus,L100,221,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
required_asset_resolution_throws,required_asset_resolution_throws:marcus:L250:default,marcus,L250,222,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_creation_fails,playback_creation_fails:clara:L0:default,clara,L0,223,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_creation_fails,playback_creation_fails:clara:L100:default,clara,L100,224,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_creation_fails,playback_creation_fails:clara:L250:default,clara,L250,225,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_creation_fails,playback_creation_fails:marcus:L0:default,marcus,L0,226,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_creation_fails,playback_creation_fails:marcus:L100:default,marcus,L100,227,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_creation_fails,playback_creation_fails:marcus:L250:default,marcus,L250,228,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_start_callback_fails,playback_start_callback_fails:clara:L0:default,clara,L0,229,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_start_callback_fails,playback_start_callback_fails:clara:L100:default,clara,L100,230,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_start_callback_fails,playback_start_callback_fails:clara:L250:default,clara,L250,231,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_start_callback_fails,playback_start_callback_fails:marcus:L0:default,marcus,L0,232,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_start_callback_fails,playback_start_callback_fails:marcus:L100:default,marcus,L100,233,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
playback_start_callback_fails,playback_start_callback_fails:marcus:L250:default,marcus,L250,234,required_audio_failure_visible_retry,current_stage,same_stage_blocked,0,mpv2_chair_practice_start,blocked_visible_retry,,,,true,true,false,
cue_completes_after_state_exit,cue_completes_after_state_exit:clara:L0:default,clara,L0,235,stage_scope_cancelled,old_stage,new_stage,0,mpv2_balance_attempt_start,cancelled_stage_changed,,,,false,false,false,
cue_completes_after_state_exit,cue_completes_after_state_exit:clara:L100:default,clara,L100,236,stage_scope_cancelled,old_stage,new_stage,0,mpv2_balance_attempt_start,cancelled_stage_changed,,,,false,false,false,
cue_completes_after_state_exit,cue_completes_after_state_exit:clara:L250:default,clara,L250,237,stage_scope_cancelled,old_stage,new_stage,0,mpv2_balance_attempt_start,cancelled_stage_changed,,,,false,false,false,
cue_completes_after_state_exit,cue_completes_after_state_exit:marcus:L0:default,marcus,L0,238,stage_scope_cancelled,old_stage,new_stage,0,mpv2_balance_attempt_start,cancelled_stage_changed,,,,false,false,false,
cue_completes_after_state_exit,cue_completes_after_state_exit:marcus:L100:default,marcus,L100,239,stage_scope_cancelled,old_stage,new_stage,0,mpv2_balance_attempt_start,cancelled_stage_changed,,,,false,false,false,
cue_completes_after_state_exit,cue_completes_after_state_exit:marcus:L250:default,marcus,L250,240,stage_scope_cancelled,old_stage,new_stage,0,mpv2_balance_attempt_start,cancelled_stage_changed,,,,false,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L0:immediate,clara,L0,241,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L0:after_250ms,clara,L0,242,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L0:after_current_speech,clara,L0,243,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L100:immediate,clara,L100,244,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L100:after_250ms,clara,L100,245,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L100:after_current_speech,clara,L100,246,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L250:immediate,clara,L250,247,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L250:after_250ms,clara,L250,248,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:clara:L250:after_current_speech,clara,L250,249,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L0:immediate,marcus,L0,250,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L0:after_250ms,marcus,L0,251,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L0:after_current_speech,marcus,L0,252,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L100:immediate,marcus,L100,253,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L100:after_250ms,marcus,L100,254,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L100:after_current_speech,marcus,L100,255,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L250:immediate,marcus,L250,256,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L250:after_250ms,marcus,L250,257,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
rapid_user_action_during_speech,rapid_user_action_during_speech:marcus:L250:after_current_speech,marcus,L250,258,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
recovery_event_during_speech,recovery_event_during_speech:clara:L0:default,clara,L0,259,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
recovery_event_during_speech,recovery_event_during_speech:clara:L100:default,clara,L100,260,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
recovery_event_during_speech,recovery_event_during_speech:clara:L250:default,clara,L250,261,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
recovery_event_during_speech,recovery_event_during_speech:marcus:L0:default,marcus,L0,262,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
recovery_event_during_speech,recovery_event_during_speech:marcus:L100:default,marcus,L100,263,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
recovery_event_during_speech,recovery_event_during_speech:marcus:L250:default,marcus,L250,264,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
repeated_tracking_loss_event,repeated_tracking_loss_event:clara:L0:default,clara,L0,265,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
repeated_tracking_loss_event,repeated_tracking_loss_event:clara:L100:default,clara,L100,266,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
repeated_tracking_loss_event,repeated_tracking_loss_event:clara:L250:default,clara,L250,267,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
repeated_tracking_loss_event,repeated_tracking_loss_event:marcus:L0:default,marcus,L0,268,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
repeated_tracking_loss_event,repeated_tracking_loss_event:marcus:L100:default,marcus,L100,269,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
repeated_tracking_loss_event,repeated_tracking_loss_event:marcus:L250:default,marcus,L250,270,voice_runtime_guarded_transition,stage_before,stage_after,0,mpv2_balance_attempt_start,blocked_until_voice_completed,,,,true,false,false,
