jobId,logicalCueKey,physicalCueKey,voiceId,exactScript,outputPath,status,provider,model,providerVoiceId,fileSizeBytes,sha256,durationMs,sampleRateHz,channels,metadataWritten,manifestRegistered,verifyAudioCovered,errorCode,errorMessage,notes
voice-v21-001,checkup-balance-feet-together-v21,checkup-balance-feet-together-v21,clara,Feet together. Keep your eyes open and support within reach.,assets/audio/voice/clara/checkup-balance-feet-together-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,64409,ace10d61647d2e470be13c2232edfd3a3d45073ab79c58ed6b1e4191f166ef49,3947,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Existing generic cue omits eyes-open/support language.
voice-v21-052,ex-chair-supported-split-squat-next-v21,ex-chair-supported-split-squat-next-v21,marcus,Supported split squat.,assets/audio/voice/marcus/ex-chair-supported-split-squat-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,21777,d15301118202123cb06f5b0dd6a0086b03da458ba6c546975e8dc3d81b86a1f0,1300,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-053,ex-glute-bridge-hold-first-v21,ex-glute-bridge-hold-first-v21,clara,"Bridge hold. Lie on your back, knees bent, feet flat. Lift your hips and hold.",assets/audio/voice/clara/ex-glute-bridge-hold-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,97846,041c62a2fb50d91d45f2f596e218ee4e0f53ead2b1658023b2ea4dc6faaa1d55,6037,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-054,ex-glute-bridge-hold-first-v21,ex-glute-bridge-hold-first-v21,marcus,"Bridge hold. Lie on your back, knees bent, feet flat. Lift your hips and hold.",assets/audio/voice/marcus/ex-glute-bridge-hold-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,71097,2abfa8473dc30b83e62efffb6036b55d5446e3ca8d2bc480a2b4e015198156ec,4365,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-055,ex-glute-bridge-hold-next-v21,ex-glute-bridge-hold-next-v21,clara,Bridge hold.,assets/audio/voice/clara/ex-glute-bridge-hold-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,18016,f2b91331064d468651f635bf5bdab2bff0221f1cacfd9e3d3f90ecd2f4351cab,1068,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-056,ex-glute-bridge-hold-next-v21,ex-glute-bridge-hold-next-v21,marcus,Bridge hold.,assets/audio/voice/marcus/ex-glute-bridge-hold-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,18016,8ba81612effab80cd09958f680057d537f8fae267cfcb92fdcde2216c0a2c90c,1068,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-057,ex-glute-bridge-reps-first-v21,ex-glute-bridge-reps-first-v21,clara,"Glute bridge. Lie on your back, knees bent, feet flat. Lift your hips, then lower with control.",assets/audio/voice/clara/ex-glute-bridge-reps-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,127521,61074dc48d4a69ae89c0bc7e7f2b681512f152414417a7b987108be34235b411,7895,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-058,ex-glute-bridge-reps-first-v21,ex-glute-bridge-reps-first-v21,marcus,"Glute bridge. Lie on your back, knees bent, feet flat. Lift your hips, then lower with control.",assets/audio/voice/marcus/ex-glute-bridge-reps-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,104533,0b553ed7ca5e1611294af04326fadb35c7a35626ac31549615808607aee12738,6455,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-059,ex-glute-bridge-reps-next-v21,ex-glute-bridge-reps-next-v21,clara,Glute bridge.,assets/audio/voice/clara/ex-glute-bridge-reps-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,20524,3d63449a11f0b79183705196b693a650e74dc6465055ffcfeaccfa123768d94e,1207,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-060,ex-glute-bridge-reps-next-v21,ex-glute-bridge-reps-next-v21,marcus,Glute bridge.,assets/audio/voice/marcus/ex-glute-bridge-reps-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,20524,b552da00503ea61dcd2bc1a9bb5517e34509de241b87e128680db7671ab0a16a,1207,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-061,ex-heel-raise-free-first-v21,ex-heel-raise-free-first-v21,clara,"Heel raise. Stand tall. Rise onto the balls of your feet, then lower slowly.",assets/audio/voice/clara/ex-heel-raise-free-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,91159,1fd83ea58dbff6526982d02fbe647dd5372c4b5c987f715e22b6fd3a4fcd94ba,5619,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-062,ex-heel-raise-free-first-v21,ex-heel-raise-free-first-v21,marcus,"Heel raise. Stand tall. Rise onto the balls of your feet, then lower slowly.",assets/audio/voice/marcus/ex-heel-raise-free-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,83635,1eaa2dc097ecaa856ea6996ad58a16930c23b702c1501d63bfee1b6574609086,5155,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-063,ex-heel-raise-free-next-v21,ex-heel-raise-free-next-v21,clara,Heel raise.,assets/audio/voice/clara/ex-heel-raise-free-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,18016,f5262a77a230693024f424b151dc2ed1c6c812078f5cbcac0c1966b10944bc3f,1068,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-064,ex-heel-raise-free-next-v21,ex-heel-raise-free-next-v21,marcus,Heel raise.,assets/audio/voice/marcus/ex-heel-raise-free-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,18016,24d6a3bf59cf5226cec5a75f7920366acc7ba54e9239eca95676598d9eec95f1,1068,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-065,ex-heel-raise-supported-first-v21,ex-heel-raise-supported-first-v21,clara,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.",assets/audio/voice/clara/ex-heel-raise-supported-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,122924,34394065f8a9edd49ecb3baf56507a7f855d79688dbb9382b9488553f2846dcc,7616,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-066,ex-heel-raise-supported-first-v21,ex-heel-raise-supported-first-v21,marcus,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.",assets/audio/voice/marcus/ex-heel-raise-supported-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,122924,cd20222f05be8c7315d3777ee10c3083ca7aadb398de700bae1952c1f9da1ff6,7616,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-067,ex-heel-raise-supported-next-v21,ex-heel-raise-supported-next-v21,clara,Supported heel raise.,assets/audio/voice/clara/ex-heel-raise-supported-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,20942,a8b984275eaa40c37fe8643d5e70b7c041945237d5991ca52cb5649df6f9e71a,1254,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-068,ex-heel-raise-supported-next-v21,ex-heel-raise-supported-next-v21,marcus,Supported heel raise.,assets/audio/voice/marcus/ex-heel-raise-supported-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,23449,53a6a8f39eed32026d495c0ab2dbe8a7b7e456f08a2749153be6e39cf01f46d0,1393,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-069,ex-hip-hinge-free-first-v21,ex-hip-hinge-free-first-v21,clara,"Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.",assets/audio/voice/clara/ex-hip-hinge-free-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,96174,ff6b3bcb0bde4560609e5254111b9e78ec5557a89524b929cb9cd3ab3fb2ae10,5944,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-070,ex-hip-hinge-free-first-v21,ex-hip-hinge-free-first-v21,marcus,"Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.",assets/audio/voice/marcus/ex-hip-hinge-free-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,91159,59397686b8606a1da3d2701e83138add822f12d8fca632c8877f36d2ecd4c069,5619,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-071,ex-hip-hinge-free-next-v21,ex-hip-hinge-free-next-v21,clara,Hip hinge.,assets/audio/voice/clara/ex-hip-hinge-free-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,20524,f0b918e84230bc6f35e19884d76fecaf2654efa568431934086258422983cf98,1207,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-072,ex-hip-hinge-free-next-v21,ex-hip-hinge-free-next-v21,marcus,Hip hinge.,assets/audio/voice/marcus/ex-hip-hinge-free-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,18016,c6c611e3dd147d7249f5ff0e4873965192b201cdc80adfd9231651696f44c1d8,1068,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-073,ex-hip-hinge-wall-first-v21,ex-hip-hinge-wall-first-v21,clara,"Wall-tap hinge. Stand a step from the wall. Send hips back to tap the wall, then stand tall.",assets/audio/voice/clara/ex-hip-hinge-wall-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,99936,ff8255815df4c1d11a9db188b3a596b67f46ea2adacf9f173e0fd83e14d6529e,6177,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-074,ex-hip-hinge-wall-first-v21,ex-hip-hinge-wall-first-v21,marcus,"Wall-tap hinge. Stand a step from the wall. Send hips back to tap the wall, then stand tall.",assets/audio/voice/marcus/ex-hip-hinge-wall-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,96174,9022f63e4fc54d12785d61c39a251c8768d260c7bcde009653b90e4ac73f0149,5944,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-075,ex-hip-hinge-wall-next-v21,ex-hip-hinge-wall-next-v21,clara,Wall-tap hinge.,assets/audio/voice/clara/ex-hip-hinge-wall-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,26375,5f81f38a570a09ee9dddd8248e37290fa4d154df79a67976da366518dd545489,1579,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-076,ex-hip-hinge-wall-next-v21,ex-hip-hinge-wall-next-v21,marcus,Wall-tap hinge.,assets/audio/voice/marcus/ex-hip-hinge-wall-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,20942,beeb6e45939426887cd36b63a4cd9036f1466e5db5c26bd86fb4b1903a3ad19c,1254,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-077,ex-loaded-march-first-v21,ex-loaded-march-first-v21,clara,March in place. Stand tall near support and march with a steady rhythm.,assets/audio/voice/clara/ex-loaded-march-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,83635,470e9d1071603fe6fc44b7107e00cab3578e3207f97104e5e815ccb6d1822018,5155,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-078,ex-loaded-march-first-v21,ex-loaded-march-first-v21,marcus,March in place. Stand tall near support and march with a steady rhythm.,assets/audio/voice/marcus/ex-loaded-march-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,68589,9b940ee04c9c1267b7c6c9486405f05b1d33d63614c430b15c3249029c951ba6,4226,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-079,ex-loaded-march-next-v21,ex-loaded-march-next-v21,clara,March in place.,assets/audio/voice/clara/ex-loaded-march-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,22613,86798d0126c6d3177b05f68f6cc01ba2fc248e916a9536b58e6855ceac94e549,1347,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-080,ex-loaded-march-next-v21,ex-loaded-march-next-v21,marcus,March in place.,assets/audio/voice/marcus/ex-loaded-march-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,21777,825a2e5e7dbe2cef7c519728eb4988f775e5d736b2ab3eefdfeae5576248402f,1300,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-081,ex-loaded-sit-to-stand-first-v21,ex-loaded-sit-to-stand-first-v21,clara,"Loaded sit-to-stand. Hold the load close to your chest. Stand fully, then sit with control.",assets/audio/voice/clara/ex-loaded-sit-to-stand-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,108713,e2e21ce4af6393e5abbd371e2e0f42260cf02d79e278cc6ed435d9a6e6db81e9,6734,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-082,ex-loaded-sit-to-stand-first-v21,ex-loaded-sit-to-stand-first-v21,marcus,"Loaded sit-to-stand. Hold the load close to your chest. Stand fully, then sit with control.",assets/audio/voice/marcus/ex-loaded-sit-to-stand-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,104533,0b251b0536768be2e374f97c4193da2b9c5897adc74310df6a50a59865e50ce6,6455,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-083,ex-loaded-sit-to-stand-next-v21,ex-loaded-sit-to-stand-next-v21,clara,Loaded sit-to-stand.,assets/audio/voice/clara/ex-loaded-sit-to-stand-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,25539,0fc8bb10a071f7ab31249c144af6580813ba7a3ed3a5cbcdb80180ce06f86d36,1533,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-084,ex-loaded-sit-to-stand-next-v21,ex-loaded-sit-to-stand-next-v21,marcus,Loaded sit-to-stand.,assets/audio/voice/marcus/ex-loaded-sit-to-stand-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,27211,685aa73df455101ac032768a7dd9dc157c8f4013ce5e84c358ba0a782816b0fe,1625,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-085,ex-mini-band-lateral-walk-first-v21,ex-mini-band-lateral-walk-first-v21,clara,Mini-band lateral walk. Band above your knees. Take small controlled steps both directions.,assets/audio/voice/clara/ex-mini-band-lateral-walk-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,110385,3956cbb0474bbe362f268d1770afd022bdcc1fa63b8e82a8093aba87c879e18f,6827,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-086,ex-mini-band-lateral-walk-first-v21,ex-mini-band-lateral-walk-first-v21,marcus,Mini-band lateral walk. Band above your knees. Take small controlled steps both directions.,assets/audio/voice/marcus/ex-mini-band-lateral-walk-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,100772,fb0a812acd8fe10ef735a0d35908259fa1e9bebaa3a7cb7bf2813520a4ed1a76,6223,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-087,ex-mini-band-lateral-walk-next-v21,ex-mini-band-lateral-walk-next-v21,clara,Mini-band lateral walk.,assets/audio/voice/clara/ex-mini-band-lateral-walk-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,27211,ffa829bdc37683564b10e78716b15262c5e1ada6343838c1daaec17bb88049b7,1625,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-088,ex-mini-band-lateral-walk-next-v21,ex-mini-band-lateral-walk-next-v21,marcus,Mini-band lateral walk.,assets/audio/voice/marcus/ex-mini-band-lateral-walk-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,25539,3b6ad02fb9c0551a2e437d57368487ba285cd6ba8d233d8f4194621c04d8b39a,1533,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-089,ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,clara,"Neck rotations. Face the phone, sit or stand tall, and slowly look over one shoulder, then the other.",assets/audio/voice/clara/ex-neck-rotation-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,119998,6a853050e380b2ecff54d42440cbaa40b3298f810c79366812a31343caa71809,7430,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-090,ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,marcus,"Neck rotations. Face the phone, sit or stand tall, and slowly look over one shoulder, then the other.",assets/audio/voice/marcus/ex-neck-rotation-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,111221,bb8c29f7811931a37dc0e09045990cc3d4a7ba6050bcf9982ec4e083117730a3,6873,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-091,ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,clara,Neck rotations.,assets/audio/voice/clara/ex-neck-rotation-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,24703,44e40906772a1a9c15cd63054e80efa02674d04c034e01c784b0336f1f1c9b62,1486,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-092,ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,marcus,Neck rotations.,assets/audio/voice/marcus/ex-neck-rotation-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,22613,a6a4e27c8a0f4653db8de84ce0119552c6d94c742e939ce8c5ec2385f8cf644d,1347,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-093,ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,clara,"Band overhead press. Stand tall with light band tension. Press overhead, then return slowly.",assets/audio/voice/clara/ex-overhead-press-band-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,97846,1e73ebac917d72412e6c4cf3dba8413a01fce2a4a5d9f973029c4c1fa1a31ceb,6037,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-094,ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,marcus,"Band overhead press. Stand tall with light band tension. Press overhead, then return slowly.",assets/audio/voice/marcus/ex-overhead-press-band-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,85725,2590545ccaad4f6abb03b6cbe330ec1672391b23f349481f3e999e65bb37d5c7,5294,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-095,ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,clara,Band overhead press.,assets/audio/voice/clara/ex-overhead-press-band-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,24285,4743a369200acb8a7db655c7783705fcb09ad243d3b177aa07f3272b9e4356ed,1440,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-096,ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,marcus,Band overhead press.,assets/audio/voice/marcus/ex-overhead-press-band-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,21777,39c98961c5fd63b94e0f06aad8d943fca2498709abbb9a6784a68f4c27314649,1300,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-097,ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,clara,"Overhead reach. Stand tall. Reach both arms overhead as far as comfortable, then lower.",assets/audio/voice/clara/ex-overhead-reach-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,99100,1b7108170f01fc18ebaebd3fece2bbe9bf24996c9596418ff04262e8d96bfd83,6130,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-098,ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,marcus,"Overhead reach. Stand tall. Reach both arms overhead as far as comfortable, then lower.",assets/audio/voice/marcus/ex-overhead-reach-first-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,91577,529c6a7c1543e20acc82c55aabc6fc9e8e35b58b4d6582a4acdc7aab91d5f314,5666,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-099,ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,clara,Overhead reach.,assets/audio/voice/clara/ex-overhead-reach-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,rfkTsdZrVWEVhDycUYn9,21777,225e907b1819ee447be98c67a1fb6302ecc420e2d56f66db96a781e9024189f4,1300,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
voice-v21-100,ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,marcus,Overhead reach.,assets/audio/voice/marcus/ex-overhead-reach-next-v21.mp3,skipped_current,elevenlabs,eleven_multilingual_v2,lUTamkMw7gOzZbFIwmq4,18852,0f006f0c9884dee3a44fc6469608c42251b39fd47407ce5f8047f86b4ab61677,1115,44100,1,true,true,true,,,generatedAt=2026-07-02T15:05:52.182Z; Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
