physicalCueKey,logicalCueKey,voiceId,path,exists,sha256,durationMs,fileSizeBytes,sampleRateHz,channels,script,sourceBacklogRow,reuseDecision,generationStatus,manifestRegistered,fingerprintStatus,notes
ex-heel-raise-free-next-v21,ex-heel-raise-free-next-v21,clara,assets/audio/voice/clara/ex-heel-raise-free-next-v21.mp3,true,f5262a77a230693024f424b151dc2ed1c6c812078f5cbcac0c1966b10944bc3f,1068,18016,44100,1,Heel raise.,32,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-heel-raise-free-next-v21,ex-heel-raise-free-next-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-free-next-v21.mp3,true,24d6a3bf59cf5226cec5a75f7920366acc7ba54e9239eca95676598d9eec95f1,1068,18016,44100,1,Heel raise.,32,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-heel-raise-supported-first-v21,ex-heel-raise-supported-first-v21,clara,assets/audio/voice/clara/ex-heel-raise-supported-first-v21.mp3,true,34394065f8a9edd49ecb3baf56507a7f855d79688dbb9382b9488553f2846dcc,7616,122924,44100,1,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.",33,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-heel-raise-supported-first-v21,ex-heel-raise-supported-first-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-supported-first-v21.mp3,true,cd20222f05be8c7315d3777ee10c3083ca7aadb398de700bae1952c1f9da1ff6,7616,122924,44100,1,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.",33,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-heel-raise-supported-next-v21,ex-heel-raise-supported-next-v21,clara,assets/audio/voice/clara/ex-heel-raise-supported-next-v21.mp3,true,a8b984275eaa40c37fe8643d5e70b7c041945237d5991ca52cb5649df6f9e71a,1254,20942,44100,1,Supported heel raise.,34,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-heel-raise-supported-next-v21,ex-heel-raise-supported-next-v21,marcus,assets/audio/voice/marcus/ex-heel-raise-supported-next-v21.mp3,true,53a6a8f39eed32026d495c0ab2dbe8a7b7e456f08a2749153be6e39cf01f46d0,1393,23449,44100,1,Supported heel raise.,34,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-free-first-v21,ex-hip-hinge-free-first-v21,clara,assets/audio/voice/clara/ex-hip-hinge-free-first-v21.mp3,true,ff6b3bcb0bde4560609e5254111b9e78ec5557a89524b929cb9cd3ab3fb2ae10,5944,96174,44100,1,"Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.",35,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-free-first-v21,ex-hip-hinge-free-first-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-free-first-v21.mp3,true,59397686b8606a1da3d2701e83138add822f12d8fca632c8877f36d2ecd4c069,5619,91159,44100,1,"Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.",35,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-free-next-v21,ex-hip-hinge-free-next-v21,clara,assets/audio/voice/clara/ex-hip-hinge-free-next-v21.mp3,true,f0b918e84230bc6f35e19884d76fecaf2654efa568431934086258422983cf98,1207,20524,44100,1,Hip hinge.,36,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-free-next-v21,ex-hip-hinge-free-next-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-free-next-v21.mp3,true,c6c611e3dd147d7249f5ff0e4873965192b201cdc80adfd9231651696f44c1d8,1068,18016,44100,1,Hip hinge.,36,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-wall-first-v21,ex-hip-hinge-wall-first-v21,clara,assets/audio/voice/clara/ex-hip-hinge-wall-first-v21.mp3,true,ff8255815df4c1d11a9db188b3a596b67f46ea2adacf9f173e0fd83e14d6529e,6177,99936,44100,1,"Wall-tap hinge. Stand a step from the wall. Send hips back to tap the wall, then stand tall.",37,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-wall-first-v21,ex-hip-hinge-wall-first-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-wall-first-v21.mp3,true,9022f63e4fc54d12785d61c39a251c8768d260c7bcde009653b90e4ac73f0149,5944,96174,44100,1,"Wall-tap hinge. Stand a step from the wall. Send hips back to tap the wall, then stand tall.",37,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-wall-next-v21,ex-hip-hinge-wall-next-v21,clara,assets/audio/voice/clara/ex-hip-hinge-wall-next-v21.mp3,true,5f81f38a570a09ee9dddd8248e37290fa4d154df79a67976da366518dd545489,1579,26375,44100,1,Wall-tap hinge.,38,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-hip-hinge-wall-next-v21,ex-hip-hinge-wall-next-v21,marcus,assets/audio/voice/marcus/ex-hip-hinge-wall-next-v21.mp3,true,beeb6e45939426887cd36b63a4cd9036f1466e5db5c26bd86fb4b1903a3ad19c,1254,20942,44100,1,Wall-tap hinge.,38,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-loaded-march-first-v21,ex-loaded-march-first-v21,clara,assets/audio/voice/clara/ex-loaded-march-first-v21.mp3,true,36b952375cafd361ecb4003e92346a3675c52ff1eb26167b0797ccec21620cb7,8359,134626,44100,1,"March in place. Stand tall near support. Lift one knee, put it down, then lift the other, like a slow steady march.",39,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-march-first-v21,ex-loaded-march-first-v21,marcus,assets/audio/voice/marcus/ex-loaded-march-first-v21.mp3,true,b2772130f28598c7723432acfc7712b2259db6383f2db91d967c5a17b648048e,7616,122924,44100,1,"March in place. Stand tall near support. Lift one knee, put it down, then lift the other, like a slow steady march.",39,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-march-next-v21,ex-loaded-march-next-v21,clara,assets/audio/voice/clara/ex-loaded-march-next-v21.mp3,true,32510df8b32372ccf6582b6bcacaa8fa74f46b6342c381c0d1dd3cc344f8d321,5201,84471,44100,1,"March in place again. Stand tall, keep support nearby, and move steadily.",40,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-march-next-v21,ex-loaded-march-next-v21,marcus,assets/audio/voice/marcus/ex-loaded-march-next-v21.mp3,true,650900886ed64044d692be974dc66f3da2e24d264573ea67e875b3d825aa7bd6,4551,74022,44100,1,"March in place again. Stand tall, keep support nearby, and move steadily.",40,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-sit-to-stand-first-v21,ex-loaded-sit-to-stand-first-v21,clara,assets/audio/voice/clara/ex-loaded-sit-to-stand-first-v21.mp3,true,f9d3aeef4f0f2faa8ef724c727195629c0edc245bac46355a9df36aed8342d97,9520,153435,44100,1,"Loaded sit-to-stand. Hold the weight close to your chest. Sit tall with feet flat, stand fully, then sit back down with control.",41,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-sit-to-stand-first-v21,ex-loaded-sit-to-stand-first-v21,marcus,assets/audio/voice/marcus/ex-loaded-sit-to-stand-first-v21.mp3,true,e1fbe3c16c4869c94ecf2f73dc28d4875b82adae660fa993c79e7422d7d21d99,9567,154271,44100,1,"Loaded sit-to-stand. Hold the weight close to your chest. Sit tall with feet flat, stand fully, then sit back down with control.",41,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-sit-to-stand-next-v21,ex-loaded-sit-to-stand-next-v21,clara,assets/audio/voice/clara/ex-loaded-sit-to-stand-next-v21.mp3,true,eb5cca9788921848cd5de1a12fd7ab2e2265d116577ed63c670092f8570a3bb7,5480,88651,44100,1,"Loaded sit-to-stand again. Keep the weight close, stand tall, then sit with control.",42,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-loaded-sit-to-stand-next-v21,ex-loaded-sit-to-stand-next-v21,marcus,assets/audio/voice/marcus/ex-loaded-sit-to-stand-next-v21.mp3,true,60a371b88c52d9db584fcdc9b71f3d11871f24c21889dc9373358388021e0eae,5480,88651,44100,1,"Loaded sit-to-stand again. Keep the weight close, stand tall, then sit with control.",42,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved older-adult hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-mini-band-lateral-walk-first-v21,ex-mini-band-lateral-walk-first-v21,clara,assets/audio/voice/clara/ex-mini-band-lateral-walk-first-v21.mp3,true,f75af7ced85f2571aeebc2534913c34a77a149d6c1bf5014d24ee45f4a4ff6f7,9752,157196,44100,1,"Mini-band lateral walk. Place the band above your knees. Stand near support, take small steps to the side, then step back the other way.",43,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-mini-band-lateral-walk-first-v21,ex-mini-band-lateral-walk-first-v21,marcus,assets/audio/voice/marcus/ex-mini-band-lateral-walk-first-v21.mp3,true,65627df95426205420b596fe2debcc849ca64f786f28b826e1054c4096140234,8684,140060,44100,1,"Mini-band lateral walk. Place the band above your knees. Stand near support, take small steps to the side, then step back the other way.",43,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-mini-band-lateral-walk-next-v21,ex-mini-band-lateral-walk-next-v21,clara,assets/audio/voice/clara/ex-mini-band-lateral-walk-next-v21.mp3,true,1bdc5b1429c925693a7a9040e21c101e40b2579552a1443350ebfebd1aeadd07,5712,92413,44100,1,"Mini-band lateral walk again. Small side steps, support nearby, and stay in control.",44,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-mini-band-lateral-walk-next-v21,ex-mini-band-lateral-walk-next-v21,marcus,assets/audio/voice/marcus/ex-mini-band-lateral-walk-next-v21.mp3,true,2579b7c547e3bef228863a9a21e9eae6a4488903b435568fba447c2ac9185f30,4783,77784,44100,1,"Mini-band lateral walk again. Small side steps, support nearby, and stay in control.",44,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,clara,assets/audio/voice/clara/ex-neck-rotation-first-v21.mp3,true,6a853050e380b2ecff54d42440cbaa40b3298f810c79366812a31343caa71809,7430,119998,44100,1,"Neck rotations. Face the phone, sit or stand tall, and slowly look over one shoulder, then the other.",45,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-neck-rotation-first-v21,ex-neck-rotation-first-v21,marcus,assets/audio/voice/marcus/ex-neck-rotation-first-v21.mp3,true,bb8c29f7811931a37dc0e09045990cc3d4a7ba6050bcf9982ec4e083117730a3,6873,111221,44100,1,"Neck rotations. Face the phone, sit or stand tall, and slowly look over one shoulder, then the other.",45,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,clara,assets/audio/voice/clara/ex-neck-rotation-next-v21.mp3,true,44e40906772a1a9c15cd63054e80efa02674d04c034e01c784b0336f1f1c9b62,1486,24703,44100,1,Neck rotations.,46,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-neck-rotation-next-v21,ex-neck-rotation-next-v21,marcus,assets/audio/voice/marcus/ex-neck-rotation-next-v21.mp3,true,a6a4e27c8a0f4653db8de84ce0119552c6d94c742e939ce8c5ec2385f8cf644d,1347,22613,44100,1,Neck rotations.,46,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,clara,assets/audio/voice/clara/ex-overhead-press-band-first-v21.mp3,true,380c50c2ce9069b14c057eef0725dac9e2b16fd797ce74db8820d9be3a70aef6,9009,145075,44100,1,"Band overhead press. Stand tall with the band held securely. Press your hands overhead only as far as feels comfortable, then return slowly.",47,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-overhead-press-band-first-v21,ex-overhead-press-band-first-v21,marcus,assets/audio/voice/marcus/ex-overhead-press-band-first-v21.mp3,true,854021db7d52fd279a23900075802d01cf13fc3e77440ca99ceddbce26f5b5e4,9334,150509,44100,1,"Band overhead press. Stand tall with the band held securely. Press your hands overhead only as far as feels comfortable, then return slowly.",47,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,clara,assets/audio/voice/clara/ex-overhead-press-band-next-v21.mp3,true,2dae44c24257fbed968db2fdc516cd27233166f1ff9865fea1a65f3aa13d43bd,5155,83635,44100,1,"Band overhead press again. Press only as far as comfortable, then return slowly.",48,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-overhead-press-band-next-v21,ex-overhead-press-band-next-v21,marcus,assets/audio/voice/marcus/ex-overhead-press-band-next-v21.mp3,true,67db1356381477b76e937564d51974ecbeabd54dde465ba2ca94fdd6fb973e60,5108,82799,44100,1,"Band overhead press again. Press only as far as comfortable, then return slowly.",48,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,clara,assets/audio/voice/clara/ex-overhead-reach-first-v21.mp3,true,1b7108170f01fc18ebaebd3fece2bbe9bf24996c9596418ff04262e8d96bfd83,6130,99100,44100,1,"Overhead reach. Stand tall. Reach both arms overhead as far as comfortable, then lower.",49,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-overhead-reach-first-v21,ex-overhead-reach-first-v21,marcus,assets/audio/voice/marcus/ex-overhead-reach-first-v21.mp3,true,529c6a7c1543e20acc82c55aabc6fc9e8e35b58b4d6582a4acdc7aab91d5f314,5666,91577,44100,1,"Overhead reach. Stand tall. Reach both arms overhead as far as comfortable, then lower.",49,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,clara,assets/audio/voice/clara/ex-overhead-reach-next-v21.mp3,true,225e907b1819ee447be98c67a1fb6302ecc420e2d56f66db96a781e9024189f4,1300,21777,44100,1,Overhead reach.,50,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-overhead-reach-next-v21,ex-overhead-reach-next-v21,marcus,assets/audio/voice/marcus/ex-overhead-reach-next-v21.mp3,true,0f006f0c9884dee3a44fc6469608c42251b39fd47407ce5f8047f86b4ab61677,1115,18852,44100,1,Overhead reach.,50,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,clara,assets/audio/voice/clara/ex-push-up-incline-first-v21.mp3,true,039f65e15879a57e24e81dfa29e7330156e8a09562b24ea8cf247e6aa0650312,7709,124595,44100,1,"Incline push-up. Hands on a stable counter or sturdy chair. Lower in with control, then press away.",51,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-incline-first-v21,ex-push-up-incline-first-v21,marcus,assets/audio/voice/marcus/ex-push-up-incline-first-v21.mp3,true,4f64b9fb6ec91659dabdae7e68bd2850e6d2319f1718c58d3c8b94a6c0ecb9da,6734,108713,44100,1,"Incline push-up. Hands on a stable counter or sturdy chair. Lower in with control, then press away.",51,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,clara,assets/audio/voice/clara/ex-push-up-incline-next-v21.mp3,true,d0462ecf9b2633518a5792c1aeea7b25c8657a4569c9d35702a9a93117b4ccac,1347,22613,44100,1,Incline push-up.,52,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-incline-next-v21,ex-push-up-incline-next-v21,marcus,assets/audio/voice/marcus/ex-push-up-incline-next-v21.mp3,true,a0f88f0dd6552c34e2d803ca903b63f4672827245d5c93cc572df6c8ed810721,1347,22613,44100,1,Incline push-up.,52,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,clara,assets/audio/voice/clara/ex-push-up-standard-first-v21.mp3,true,37aed5d5d3985bdab7bc926ba31854853fa5371f5c84a782dffe1cf04155b271,8359,134626,44100,1,"Push-up. Start on the floor with your hands under your shoulders. Lower only as far as feels comfortable, then press back up.",53,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-push-up-standard-first-v21,ex-push-up-standard-first-v21,marcus,assets/audio/voice/marcus/ex-push-up-standard-first-v21.mp3,true,0dd6e98a219eed358407cda3ce7e684fcbe1080c3253949d3de6fd0a9c3c2b79,8406,135462,44100,1,"Push-up. Start on the floor with your hands under your shoulders. Lower only as far as feels comfortable, then press back up.",53,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,clara,assets/audio/voice/clara/ex-push-up-standard-next-v21.mp3,true,caad96dcfdf2892a7ed477f3f22f3298469ea819b09a2950b35d279f6cdbcd20,4969,80710,44100,1,"Push-up again. Lower only as far as feels comfortable, then press back up.",54,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-push-up-standard-next-v21,ex-push-up-standard-next-v21,marcus,assets/audio/voice/marcus/ex-push-up-standard-next-v21.mp3,true,829f3ce722b8a73477f02fb76f198868cd6fc00d8018c6204b3078366ecb5c67,5294,85725,44100,1,"Push-up again. Lower only as far as feels comfortable, then press back up.",54,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved floor hands-free training cue pending bundled Clara/Marcus audio regeneration.
ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,clara,assets/audio/voice/clara/ex-push-up-wall-first-v21.mp3,true,4aa34bdddd2adef0da485ab0fbb38d854eb89351dde82152672fac46e0203bd7,5248,84889,44100,1,"Wall push-up. Hands on the wall. Lower in with control, then press away.",55,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-wall-first-v21,ex-push-up-wall-first-v21,marcus,assets/audio/voice/marcus/ex-push-up-wall-first-v21.mp3,true,4a6d24f3b44266a40ec135be3ffe5ca1d0486cb5e166d58b663e38d4881b8a16,4365,71097,44100,1,"Wall push-up. Hands on the wall. Lower in with control, then press away.",55,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,clara,assets/audio/voice/clara/ex-push-up-wall-next-v21.mp3,true,3b7fe5692f687914bbae6bdc5314c01c3b658d23bb47f4d809e776218df92ae7,1207,20524,44100,1,Wall push-up.,56,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-push-up-wall-next-v21,ex-push-up-wall-next-v21,marcus,assets/audio/voice/marcus/ex-push-up-wall-next-v21.mp3,true,5a3cc0bc6b4f9ca1725dece6c09058b52b29ecff86dc5200a78b6d41d7dd5992,1115,18852,44100,1,Wall push-up.,56,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,clara,assets/audio/voice/clara/ex-seated-band-row-first-v21.mp3,true,49eb78b2c00832fb2701e2b9c1e709d778e8b3f379d9caea5949bef5638b3b8b,10124,163048,44100,1,"Seated band row. Sit tall on a sturdy chair. Anchor the band under both feet, hold the ends securely, pull your elbows back, then return slowly.",57,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-seated-band-row-first-v21,ex-seated-band-row-first-v21,marcus,assets/audio/voice/marcus/ex-seated-band-row-first-v21.mp3,true,2eda08e19e6109800b5041538632cb329fa0698d6bc5cdf000949dd98e293fb1,10031,161376,44100,1,"Seated band row. Sit tall on a sturdy chair. Anchor the band under both feet, hold the ends securely, pull your elbows back, then return slowly.",57,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,clara,assets/audio/voice/clara/ex-seated-band-row-next-v21.mp3,true,7becb4b5ca460cdf305fb3f4aedbb28942e595da5c0a08dc65c026ce346efceb,5573,90323,44100,1,"Seated band row again. Sit tall, pull elbows back, then return slowly.",58,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-seated-band-row-next-v21,ex-seated-band-row-next-v21,marcus,assets/audio/voice/marcus/ex-seated-band-row-next-v21.mp3,true,61cdaee6c2c3285b723c483a25995f86e2bb9d2e2a678eaeb7441ab550680d8e,6037,97846,44100,1,"Seated band row again. Sit tall, pull elbows back, then return slowly.",58,existing_pair_script_mismatch,generated,true,current,Voice V2.1 refresh from final cue registry. Improved band and anchored-equipment cue pending bundled Clara/Marcus audio regeneration.
ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,clara,assets/audio/voice/clara/ex-seated-hamstring-reach-first-v21.mp3,true,79337db81ec4ec0958ce91808ffdb28119051eeed65bf9502f51df01a1c63173,3437,56050,44100,1,Seated hamstring reach. Sit tall at the chair edge.,59,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-seated-hamstring-reach-first-v21,ex-seated-hamstring-reach-first-v21,marcus,assets/audio/voice/marcus/ex-seated-hamstring-reach-first-v21.mp3,true,ae7b39b7b5ceb1e4fcf0cf14c689fd4ec6e0e2b22eaf89e233061ba10fc9322a,3065,50199,44100,1,Seated hamstring reach. Sit tall at the chair edge.,59,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,clara,assets/audio/voice/clara/ex-seated-hamstring-reach-next-v21.mp3,true,c6bf2d85ed2ee85a8fe02112af7839789a1a1548c595c7c4948357ca02bf0059,1486,24703,44100,1,Seated hamstring reach.,60,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-seated-hamstring-reach-next-v21,ex-seated-hamstring-reach-next-v21,marcus,assets/audio/voice/marcus/ex-seated-hamstring-reach-next-v21.mp3,true,0b25685cea4d1353b1462cbe47b117131ef69b3131bf8fc60be91bb750b4f17b,1347,22613,44100,1,Seated hamstring reach.,60,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-squat-free-first-v21,ex-squat-free-first-v21,clara,assets/audio/voice/clara/ex-squat-free-first-v21.mp3,true,965f2a61e79d507cdb16db60fbddb0eb79c093508f58d7678c659cfc7a60197f,5805,94084,44100,1,"Squat. Feet about hip width. Lower as if to sit, then stand with control.",61,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-squat-free-first-v21,ex-squat-free-first-v21,marcus,assets/audio/voice/marcus/ex-squat-free-first-v21.mp3,true,2906c3be1d04379e4d0f8446295da67e27aad98d0ad769d77b9dc30f55504dd5,4830,78202,44100,1,"Squat. Feet about hip width. Lower as if to sit, then stand with control.",61,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-squat-free-next-v21,ex-squat-free-next-v21,clara,assets/audio/voice/clara/ex-squat-free-next-v21.mp3,true,938b3c8c37e2053268ab322b86ffd89bca6b590b5dd97d6052a63b7a77de895e,929,15926,44100,1,Squat.,62,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
ex-squat-free-next-v21,ex-squat-free-next-v21,marcus,assets/audio/voice/marcus/ex-squat-free-next-v21.mp3,true,8f77f661750f8cd3d37dcfac01c13cb583997875f8fd43869a715ccedbfd541a,697,12164,44100,1,Squat.,62,reuse_exact_existing_pair,skipped_current,true,current,Voice V2.1 refresh from final cue registry. Exact Clara/Marcus pair exists in the current physical manifest.
